datetime,S01_E_004,S01_E_053,S01_E_054,S01_E_055,S01_E_051,S01_E_052,S02_E_246,S02_E_249,S02_E_247,S02_E_250,S02_E_248,S02_E_251,S02_E_252,S02_E_253,S02_E_254,S02_E_255,S01_E_021,S01_E_022,F26_E_259,F28_E_262,F25_E_256,F25_E_257,F26_E_258,F26_E_261,F28_E_264,F26_E_260,F28_E_263,S01_E_057,S02_E_015,S02_E_016,F16_E_154,F16_E_155,F17_E_169,F17_E_170,F16_E_150,F16_E_156,F16_E_157,F16_E_158,F17_E_165,F17_E_171,F17_E_172,F17_E_173,F16_E_144,F16_E_147,F16_E_149,F17_E_159,F17_E_162,F17_E_164,F16_E_148,F17_E_163,F16_E_145,F16_E_146,F17_E_160,F17_E_161,F16_E_151,F16_E_152,F16_E_153,F17_E_166,F17_E_167,F17_E_168,S01_E_001,S01_E_002,S01_E_003,S02_E_005,S02_E_006,S02_E_007,S02_E_008,S01_E_049,S01_E_050,S01_E_058,S01_E_041,S01_E_048,S01_E_056,S01_E_059,S01_E_060,S01_E_061,S01_E_062,S01_E_027,S01_E_028,S01_E_063,S01_E_064,S01_E_065,S01_E_066,S01_E_067,S01_E_068,F01_E_073,F02_E_078,F03_E_083,F04_E_088,F05_E_093,F06_E_098,F07_E_103,F08_E_108,F09_E_113,F10_E_118,F11_E_123,F12_E_128,F13_E_133,F14_E_138,F15_E_143,F18_E_178,F19_E_183,F20_E_188,F21_E_193,F22_E_198,F23_E_203,F24_E_208,F25_E_213,F26_E_218,F28_E_223,S01_E_042,S03_E_035,F00_E_044,F00_E_069,F00_E_070,F01_E_036,F01_E_037,F01_E_040,F01_E_072,F02_E_076,F02_E_077,F03_E_081,F03_E_082,F04_E_086,F04_E_087,F05_E_091,F05_E_092,F06_E_096,F06_E_097,F07_E_101,F07_E_102,F08_E_106,F08_E_107,F09_E_111,F09_E_112,F10_E_116,F10_E_117,F11_E_121,F11_E_122,F12_E_126,F12_E_127,F13_E_131,F13_E_132,F14_E_136,F14_E_137,F15_E_141,F15_E_142,F18_E_176,F18_E_177,F19_E_181,F19_E_182,F20_E_186,F20_E_187,F21_E_191,F21_E_192,F22_E_196,F22_E_197,F23_E_201,F23_E_202,F24_E_206,F24_E_207,F25_E_211,F25_E_212,F26_E_216,F26_E_217,F27_E_221,F27_E_222,F28_E_225,F00_E_013,F00_E_014,F01_E_038,F01_E_039,F01_E_071,F02_E_074,F02_E_075,F03_E_079,F03_E_080,F04_E_084,F04_E_085,F05_E_089,F05_E_090,F06_E_094,F06_E_095,F07_E_099,F07_E_100,F08_E_104,F08_E_105,F09_E_109,F09_E_110,F10_E_114,F10_E_115,F11_E_119,F11_E_120,F12_E_124,F12_E_125,F13_E_129,F13_E_130,F14_E_134,F14_E_135,F15_E_139,F15_E_140,F18_E_174,F18_E_175,F19_E_179,F19_E_180,F20_E_184,F20_E_185,F21_E_189,F21_E_190,F22_E_194,F22_E_195,F23_E_199,F23_E_200,F24_E_204,F24_E_205,F25_E_209,F25_E_210,F26_E_214,F26_E_215,F27_E_219,F27_E_220,F28_E_224,S01_E_019,S01_E_045,S01_E_046,S02_E_011,S03_E_029,S01_E_018,S01_E_020,S01_E_023,S01_E_024,S01_E_025,S01_E_026,S01_E_047,S02_E_009,S02_E_010,S02_E_012,S03_E_030,S03_E_031,S03_E_032,S03_E_033,S03_E_034,F08_E_226,F08_E_227,F08_E_228,F08_E_229,F08_E_230,F08_E_231,F08_E_232,F08_E_233,F08_E_234,F08_E_235,F12_E_236,F12_E_237,F12_E_238,F12_E_239,F12_E_240,F12_E_241,F12_E_242,F12_E_243,F12_E_244,F12_E_245
10/11/2023,33.42,5902,0,0,0.35,0,126.16,177.73,1,79.84,105.88,91.26,0,2.16,0,4.39,10,14.2,20.7,1.9,1.9,1.0,16.5,13.3,1.8,8.0,0.0,59.4,13.0,30.0,1.6,0.5,0.8,0.2,5.6,1.9,1.8,8.3,1.1,3.8,1.8,11.6,20.0,13.0,0.0,0.8,11.0,0.0,28.0,30.0,63.0,11.0,26.0,10.0,0.8,0.9,1.3,0.8,0.9,1.3,43.3,40.2,16.9,51.0,34.2,48.2,36.9,4.4,2.1,15.5,452.4,458.6,770.0,1.6,1.1,17.8,14.7,37.0,31.8,2.1,5.0,18.9,33.3,36.9,39.4,339.6,81.7,40.9,61.4,61.1,76.7,29.3,23.2,34.3,26.0,23.5,18.0,19.9,32.5,35.4,77.1,28.3,13.7,15.8,14.7,69.7,16.7,33.0,32.2,87.5,193.0,96.0,5.0,27.0,23.0,0.0,0.0,54.0,13.0,11.0,12.0,7.0,9.0,8.0,9.0,10.0,13.0,8.0,8.0,7.0,9.0,7.0,10.0,9.0,17.0,11.0,12.0,9.0,21.0,10.0,12.0,9.0,9.0,11.0,16.0,8.0,13.0,8.0,29.0,6.0,8.0,9.0,8.0,9.0,6.0,8.0,6.0,9.0,7.0,10.0,18.0,21.0,8.0,9.0,25.0,39.0,1.0,124.5,43.0,8.0,0.0,13.0,27.0,37.0,31.0,40.0,29.0,41.0,21.0,26.0,26.0,11.0,58.0,10.0,52.0,28.0,67.0,17.0,67.0,60.0,62.0,7.0,87.0,3.0,70.0,14.0,66.0,27.0,73.0,15.0,73.0,54.0,31.0,25.0,45.0,29.0,28.0,30.0,23.0,43.0,33.0,45.0,31.0,11.0,56.0,30.0,38.0,66.0,21.0,20.0,20.0,4.3,16.0,2.0,1.0,80.0,0.0,67.0,47.0,0.0,0.0,0.0,5.8,11.0,3.0,51.0,82.8,162.0,207.0,0.8,0.4,4.0,0.0,1.1,0.8,1.1,1.2,0.0,0.9,1.8,1.9,4.7,0.0,1.5,0.8,0.9,1.3,1.5,0.8,1.8,1.8,6.5
11/11/2023,33.55,4766,0,0,0.35,0,126.59,176.81,1.02,78.59,106.03,91.23,0,2.16,0,4.41,9,13.7,8.9,4.2,0.8,0.9,12.6,9.1,4.3,0.0,0.0,59.7,12.0,29.0,1.1,0.2,0.4,0.2,4.3,2.0,1.8,6.9,1.1,2.0,1.8,7.1,18.0,9.0,0.0,0.7,7.0,0.0,27.0,24.0,35.0,10.0,13.0,9.0,0.8,0.9,1.3,0.8,1.0,1.3,43.3,40.3,16.9,51.1,34.3,48.2,36.9,8.6,2.0,15.5,445.5,451.6,758.0,1.6,1.1,57.3,55.4,6.0,4.4,2.1,3.4,6.1,2.3,2.5,2.7,312.1,84.8,42.7,49.9,39.0,60.4,20.6,23.5,25.9,23.1,19.7,18.3,20.1,34.4,29.0,83.3,19.8,13.8,43.4,14.8,97.2,31.0,23.5,20.1,69.9,181.0,75.1,5.0,26.0,23.0,0.0,0.0,54.0,3.0,10.0,8.0,8.0,5.0,7.0,5.0,9.0,10.0,8.0,6.0,7.0,6.0,7.0,5.0,10.0,9.0,11.0,7.0,9.0,14.0,10.0,3.0,9.0,4.0,10.0,5.0,9.0,6.0,8.0,17.0,7.0,4.0,10.0,4.0,9.0,5.0,9.0,5.0,9.0,5.0,11.0,10.0,20.0,5.0,10.0,24.0,39.0,1.0,125.0,41.0,5.0,0.0,12.0,10.0,30.0,17.0,34.0,13.0,33.0,11.0,22.0,12.0,8.0,43.0,9.0,35.0,26.0,35.0,16.0,39.0,56.0,36.0,6.0,40.0,1.0,36.0,16.0,33.0,19.0,40.0,13.0,38.0,39.0,18.0,17.0,25.0,27.0,9.0,25.0,8.0,39.0,12.0,39.0,17.0,9.0,34.0,27.0,30.0,56.0,12.0,22.0,21.0,3.0,6.0,1.0,0.0,70.0,0.0,64.0,46.0,0.0,0.0,0.0,1.0,11.0,3.0,28.0,82.7,160.0,207.0,0.8,0.4,1.4,0.0,1.2,0.8,1.1,1.3,0.0,0.8,1.8,2.0,4.6,0.0,1.2,0.8,0.9,1.3,1.0,0.3,1.8,1.8,6.8
12/11/2023,33.75,4036,0,0,0.35,0,126.41,174.11,1.02,75.68,105.98,91.23,0,2.17,0,4.43,9,13.6,3.0,1.9,0.8,1.0,13.2,3.2,1.8,0.0,0.0,59.7,12.0,30.0,0.9,0.3,0.4,0.1,3.6,1.9,1.8,6.5,1.0,1.9,1.8,6.7,18.0,7.0,0.0,0.7,6.0,0.0,10.0,11.0,28.0,15.0,4.0,14.0,0.8,0.9,1.3,0.8,1.0,1.2,43.5,40.3,16.9,51.1,34.5,48.4,37.0,1.9,2.0,15.5,481.9,487.6,826.0,1.6,1.1,17.1,18.6,2.0,1.8,2.1,3.5,5.8,1.9,2.0,1.9,312.4,38.3,16.3,23.8,24.0,32.0,8.5,8.2,9.6,9.3,8.3,9.9,10.7,24.7,13.2,60.1,7.3,6.4,5.4,6.9,62.6,7.4,21.3,11.1,52.0,187.0,65.3,5.0,27.0,21.0,0.0,0.0,53.0,2.0,14.0,7.0,9.0,5.0,8.0,6.0,13.0,9.0,8.0,5.0,6.0,6.0,7.0,5.0,13.0,9.0,16.0,7.0,13.0,15.0,15.0,4.0,13.0,3.0,14.0,5.0,12.0,6.0,8.0,16.0,7.0,4.0,14.0,5.0,12.0,4.0,8.0,4.0,12.0,5.0,14.0,10.0,22.0,5.0,12.0,25.0,38.0,1.0,2.0,39.0,7.0,0.0,12.0,1.0,29.0,7.0,34.0,3.0,33.0,3.0,22.0,5.0,8.0,44.0,9.0,36.0,26.0,34.0,16.0,29.0,55.0,27.0,7.0,32.0,2.0,25.0,10.0,26.0,16.0,34.0,9.0,32.0,39.0,14.0,18.0,33.0,25.0,3.0,24.0,3.0,39.0,3.0,36.0,5.0,10.0,23.0,24.0,20.0,49.0,3.0,18.0,21.0,3.9,5.0,2.0,1.0,74.0,0.0,56.0,47.0,0.0,0.0,0.0,0.3,11.0,2.0,29.0,82.6,158.0,206.0,0.7,0.4,1.3,0.0,1.2,0.8,1.1,1.2,0.0,0.9,1.8,2.0,4.4,0.0,1.2,0.8,0.9,1.2,0.9,0.4,1.8,1.8,6.1
13/11/2023,33.83,6164,0,0,0.35,0,166.67,130.02,38.88,35.28,104.88,90.3,1.66,1.1,2.41,2.23,10,14.5,15.9,1.8,0.7,0.9,15.6,12.7,1.9,3.6,0.0,59.1,11.0,23.0,1.0,0.3,3.4,0.5,6.9,4.6,2.2,7.6,1.1,3.9,1.8,6.5,21.0,16.0,0.0,0.9,14.0,0.0,31.0,26.0,61.0,11.0,23.0,9.0,0.8,0.9,1.3,0.8,0.9,1.3,43.3,40.3,17.0,51.3,34.6,48.3,37.0,5.9,2.1,15.5,461.3,467.5,787.0,1.6,1.1,72.0,67.0,48.9,43.2,2.1,6.1,18.4,48.0,49.8,54.5,372.7,90.7,64.1,70.0,84.2,76.2,27.8,32.1,38.3,23.3,19.5,18.3,20.4,23.6,30.8,77.2,21.3,14.2,15.7,15.9,69.6,29.7,29.1,24.5,73.9,359.0,89.2,5.0,26.0,25.0,0.0,0.0,54.0,13.0,10.0,11.0,7.0,27.0,7.0,9.0,10.0,18.0,8.0,12.0,7.0,10.0,8.0,12.0,10.0,22.0,11.0,11.0,9.0,17.0,10.0,12.0,8.0,12.0,10.0,19.0,9.0,16.0,9.0,40.0,7.0,11.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,21.0,20.0,7.0,10.0,26.0,39.0,2.0,126.2,63.0,7.0,0.0,13.0,1.0,39.0,28.0,58.0,24.0,43.0,21.0,34.0,27.0,11.0,59.0,13.0,49.0,34.0,52.0,17.0,62.0,59.0,53.0,9.0,77.0,2.0,63.0,8.0,64.0,21.0,68.0,13.0,64.0,68.0,28.0,23.0,44.0,29.0,25.0,33.0,26.0,46.0,26.0,47.0,33.0,12.0,59.0,25.0,41.0,63.0,17.0,20.0,21.0,3.3,55.0,1.0,16.0,82.0,0.0,74.0,46.0,0.0,0.0,0.0,14.8,34.0,3.0,54.0,76.2,161.0,206.0,0.7,0.4,2.8,0.0,1.1,0.8,1.2,1.3,0.0,0.9,6.8,4.0,6.2,0.0,1.2,0.8,0.9,1.3,2.3,0.8,1.8,2.3,6.2
14/11/2023,33.81,6014,0,0,0.35,0,204.13,94.31,72.04,1.16,105.91,91.25,3.06,0,4.48,0,10,14.1,24.2,9.1,0.8,1.0,21.9,17.1,6.6,7.8,2.6,59.0,9.0,14.0,2.2,0.6,2.4,0.4,6.8,2.0,1.9,7.4,1.1,4.2,1.8,6.9,22.0,15.0,0.0,0.8,16.0,0.0,27.0,26.0,63.0,11.0,23.0,9.0,0.8,0.9,1.3,0.8,0.9,1.3,43.3,40.4,16.9,51.2,34.8,48.2,37.2,7.1,2.1,15.5,445.9,451.9,758.0,1.6,1.1,49.4,49.3,50.8,48.2,2.1,5.4,21.2,50.9,54.2,57.9,328.2,77.8,53.4,57.4,63.0,68.5,41.5,31.9,49.8,24.2,19.8,17.9,20.7,14.9,49.9,79.9,23.3,13.7,15.8,14.7,69.4,21.7,39.5,38.5,89.7,198.0,91.6,5.0,27.0,26.0,0.0,0.0,53.0,14.0,11.0,17.0,8.0,34.0,8.0,15.0,9.0,19.0,8.0,10.0,7.0,11.0,7.0,14.0,9.0,25.0,11.0,11.0,9.0,17.0,10.0,14.0,9.0,13.0,10.0,19.0,9.0,17.0,16.0,40.0,7.0,11.0,8.0,10.0,9.0,8.0,9.0,10.0,9.0,9.0,11.0,25.0,20.0,8.0,9.0,25.0,37.0,1.0,125.5,69.0,6.0,0.0,14.0,5.0,42.0,38.0,66.0,27.0,50.0,19.0,33.0,31.0,13.0,61.0,11.0,53.0,52.0,53.0,18.0,67.0,60.0,56.0,8.0,76.0,3.0,69.0,10.0,64.0,24.0,63.0,16.0,69.0,69.0,14.0,22.0,40.0,28.0,25.0,36.0,30.0,48.0,31.0,46.0,34.0,13.0,68.0,28.0,38.0,71.0,28.0,30.0,22.0,3.3,43.0,2.0,1.0,84.0,0.0,73.0,47.0,0.0,0.0,0.0,10.1,11.0,3.0,48.0,66.9,159.0,205.0,0.7,0.3,2.1,0.0,1.1,0.8,1.3,1.3,0.0,1.5,3.7,8.4,4.8,0.0,1.2,0.8,0.9,1.3,2.8,0.8,1.8,2.0,6.3
15/11/2023,33.81,5806,0,0,0.35,0,203.06,94.22,71.09,1.14,105.81,91.28,3.06,0,4.43,0,12,16.4,20.8,1.9,3.8,1.0,17.7,13.4,1.8,7.9,0.0,59.0,9.0,15.0,3.0,0.6,2.5,0.4,5.5,2.0,1.9,6.6,1.1,4.5,1.8,9.9,22.0,19.0,0.0,0.8,13.0,0.0,27.0,29.0,68.0,10.0,24.0,10.0,0.8,0.9,1.3,0.8,0.9,1.4,43.4,40.5,16.9,51.1,34.7,48.3,37.1,12.9,2.0,15.5,444.1,450.3,756.0,1.5,1.1,57.9,55.6,51.2,44.3,2.1,5.7,20.6,51.5,45.8,55.8,293.3,77.9,40.4,54.6,39.4,66.2,26.8,33.1,25.0,23.4,19.7,18.0,20.8,9.4,46.5,80.8,22.3,13.6,16.4,14.7,69.6,39.3,36.6,34.6,86.1,200.0,80.9,5.0,26.0,26.0,0.0,0.0,54.0,13.0,13.0,17.0,7.0,31.0,7.0,12.0,10.0,17.0,8.0,11.0,6.0,12.0,7.0,13.0,9.0,19.0,12.0,11.0,9.0,18.0,11.0,13.0,9.0,14.0,11.0,18.0,8.0,16.0,11.0,42.0,6.0,11.0,9.0,10.0,9.0,7.0,8.0,8.0,9.0,8.0,11.0,24.0,21.0,7.0,8.0,26.0,37.0,1.0,125.3,67.0,8.0,0.0,14.0,9.0,43.0,14.0,63.0,24.0,40.0,20.0,32.0,33.0,12.0,68.0,12.0,55.0,36.0,53.0,17.0,57.0,63.0,54.0,8.0,73.0,2.0,66.0,14.0,61.0,24.0,66.0,19.0,69.0,69.0,27.0,22.0,38.0,27.0,26.0,34.0,20.0,45.0,24.0,44.0,28.0,12.0,67.0,29.0,48.0,68.0,23.0,18.0,27.0,3.0,42.0,1.0,1.0,86.0,0.0,76.0,46.0,0.0,0.0,0.0,14.7,11.0,3.0,49.0,66.9,161.0,206.0,0.8,0.3,2.9,0.0,1.2,0.8,1.3,1.3,0.0,1.0,2.3,11.8,4.2,0.0,1.2,0.8,0.9,1.3,2.1,0.6,1.8,2.0,6.4
16/11/2023,33.83,5914,0,0,0.35,0,175.53,125.31,46.02,30.14,105.84,91.29,1.93,0.9,2.85,1.8,10,15.1,23.7,5.1,3.6,1.1,17.4,14.6,5.2,9.7,0.0,59.4,9.0,15.0,2.5,0.5,2.9,0.4,4.7,1.9,1.9,7.3,1.1,3.6,2.6,6.7,21.0,16.0,0.0,0.8,16.0,0.0,27.0,26.0,65.0,11.0,22.0,9.0,0.8,0.9,1.3,0.8,0.9,1.3,43.4,40.5,17.0,51.3,34.8,48.2,37.2,11.3,2.0,15.5,446.4,452.4,758.0,1.5,1.1,53.3,50.1,50.1,44.6,2.1,6.3,23.9,50.2,50.9,57.2,283.4,76.4,53.9,59.6,40.7,59.9,35.6,36.9,38.4,23.9,21.9,17.8,21.1,8.5,30.8,81.4,21.9,13.6,15.9,17.7,69.8,38.6,36.6,35.7,89.2,208.0,85.7,5.0,27.0,25.0,0.0,0.0,53.0,13.0,11.0,12.0,8.0,45.0,8.0,9.0,10.0,18.0,8.0,12.0,7.0,11.0,7.0,16.0,10.0,20.0,11.0,11.0,9.0,19.0,10.0,14.0,9.0,14.0,10.0,18.0,9.0,16.0,10.0,41.0,7.0,11.0,10.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,10.0,24.0,21.0,7.0,10.0,25.0,38.0,1.0,125.7,67.0,7.0,0.0,13.0,1.0,36.0,25.0,78.0,29.0,38.0,18.0,33.0,29.0,12.0,72.0,13.0,56.0,40.0,55.0,18.0,61.0,62.0,56.0,9.0,76.0,3.0,66.0,15.0,66.0,25.0,66.0,15.0,70.0,68.0,32.0,23.0,44.0,24.0,20.0,35.0,25.0,45.0,26.0,44.0,34.0,12.0,65.0,30.0,44.0,71.0,20.0,24.0,28.0,2.9,50.0,2.0,1.0,85.0,0.0,68.0,47.0,0.0,0.0,0.0,23.8,11.0,3.0,50.0,66.9,160.0,206.0,0.8,0.3,2.8,0.0,1.2,0.8,1.3,1.3,0.0,1.1,4.8,12.8,4.2,0.0,1.2,0.7,0.9,1.3,2.4,0.9,1.8,2.0,6.2
17/11/2023,33.82,5618,0,0,0.35,0,110.75,150.73,0.96,65.36,93.23,78.29,0,2.17,0,4.43,10,14.1,23.3,6.3,1.8,1.0,16.2,14.1,6.3,9.8,0.0,59.6,8.0,14.0,2.4,0.6,1.8,0.3,5.7,4.2,1.9,7.0,1.1,4.2,1.9,6.7,21.0,15.0,0.0,0.7,12.0,0.0,29.0,26.0,56.0,11.0,15.0,9.0,0.8,0.9,1.2,0.8,0.9,1.3,43.4,40.6,16.9,51.3,34.7,48.3,37.2,10.9,2.0,15.5,442.1,447.9,750.0,1.5,1.1,85.9,83.3,42.1,37.9,2.1,5.7,16.8,41.0,26.4,46.6,285.7,80.5,39.9,55.9,40.8,65.8,24.8,37.7,35.8,22.8,22.6,17.8,21.0,9.3,29.3,85.9,20.7,13.7,16.8,20.1,69.8,31.9,35.0,34.9,90.5,342.0,95.1,5.0,27.0,25.0,0.0,0.0,54.0,3.0,11.0,12.0,8.0,16.0,7.0,8.0,9.0,13.0,8.0,8.0,6.0,11.0,8.0,10.0,9.0,18.0,11.0,9.0,9.0,19.0,11.0,10.0,9.0,10.0,11.0,16.0,8.0,13.0,8.0,32.0,8.0,8.0,10.0,6.0,9.0,5.0,9.0,6.0,9.0,7.0,11.0,24.0,22.0,8.0,9.0,25.0,39.0,2.0,125.1,45.0,5.0,0.0,13.0,20.0,37.0,28.0,47.0,20.0,36.0,12.0,27.0,18.0,11.0,61.0,11.0,49.0,39.0,43.0,17.0,50.0,59.0,51.0,8.0,70.0,2.0,59.0,9.0,58.0,23.0,60.0,15.0,62.0,57.0,23.0,20.0,28.0,22.0,14.0,30.0,16.0,42.0,19.0,41.0,21.0,11.0,55.0,29.0,43.0,71.0,23.0,24.0,36.0,2.9,37.0,19.0,4.0,78.0,0.0,61.0,47.0,0.0,0.0,0.0,11.2,16.0,3.0,53.0,66.9,159.0,206.0,0.7,0.4,4.3,0.0,1.2,0.8,1.3,1.4,0.0,1.1,3.6,11.7,7.6,0.0,1.2,0.7,0.9,1.3,1.5,0.5,1.8,2.0,6.2
18/11/2023,33.82,4844,0,0,0.35,0,75.45,100.63,0.98,43.91,64.77,49.23,0,2.19,0,4.48,9,13.4,14.0,5.4,0.8,1.0,12.9,9.0,5.5,5.4,0.0,59.6,9.0,15.0,0.6,0.2,0.8,0.2,5.6,2.0,1.9,6.7,1.0,2.0,2.0,6.3,19.0,9.0,0.0,0.6,6.0,0.0,27.0,24.0,36.0,12.0,9.0,10.0,0.8,0.9,1.3,0.8,1.0,1.3,43.4,40.7,16.9,51.3,34.8,48.3,37.3,8.7,2.0,15.5,448.6,454.5,764.0,1.6,1.1,57.1,55.0,7.0,5.4,2.1,4.1,9.0,3.1,48.0,3.6,292.4,72.3,39.1,49.6,35.1,54.8,23.5,25.6,32.6,24.4,19.7,17.5,18.9,8.1,28.5,85.1,20.1,14.0,16.3,20.7,70.4,21.7,21.2,19.4,71.7,402.0,87.0,5.0,27.0,24.0,0.0,0.0,53.0,7.0,10.0,7.0,7.0,5.0,8.0,5.0,10.0,10.0,8.0,5.0,7.0,6.0,7.0,5.0,9.0,8.0,11.0,8.0,9.0,18.0,10.0,4.0,9.0,3.0,10.0,6.0,9.0,6.0,9.0,18.0,9.0,4.0,8.0,5.0,9.0,5.0,8.0,4.0,9.0,5.0,11.0,22.0,20.0,6.0,10.0,24.0,39.0,1.0,127.0,41.0,6.0,0.0,12.0,0.0,30.0,18.0,35.0,13.0,32.0,12.0,22.0,13.0,7.0,52.0,10.0,39.0,27.0,35.0,15.0,39.0,55.0,37.0,7.0,40.0,1.0,36.0,8.0,34.0,18.0,45.0,11.0,38.0,40.0,15.0,18.0,22.0,20.0,13.0,26.0,8.0,38.0,13.0,37.0,18.0,10.0,47.0,25.0,32.0,60.0,12.0,22.0,33.0,3.1,23.0,33.0,6.0,58.0,0.0,63.0,46.0,0.0,0.0,0.0,3.7,24.0,3.0,34.0,67.1,152.0,205.0,0.7,0.4,4.7,0.0,1.2,0.8,1.2,1.3,0.0,0.8,2.0,4.5,3.7,0.0,1.2,0.8,0.9,1.3,1.0,0.4,1.8,2.0,5.9
19/11/2023,33.84,4036,0,0,0.36,0,75.45,99.06,1,42.17,64.83,49.34,0,2.18,0,4.46,9,13.4,3.0,1.9,0.7,1.0,14.1,3.1,1.8,0.0,0.0,59.9,9.0,15.0,0.7,0.2,0.8,0.2,6.9,1.9,1.9,7.2,1.0,1.9,2.0,6.7,21.0,7.0,0.0,0.6,7.0,0.0,12.0,11.0,30.0,15.0,2.0,13.0,0.8,0.9,1.3,0.8,1.0,1.2,43.4,40.6,16.9,51.3,34.9,49.0,37.4,7.7,2.0,15.5,481.9,487.4,826.0,1.6,1.1,38.8,37.8,2.1,1.8,2.1,3.4,5.8,1.9,48.1,2.7,257.1,40.3,16.5,34.3,16.8,32.4,8.7,8.0,9.3,9.3,8.9,10.6,10.9,12.2,13.8,65.5,7.5,6.4,5.8,7.3,63.1,18.9,27.0,11.7,63.5,362.0,74.9,5.0,28.0,22.0,0.0,0.0,54.0,4.0,14.0,7.0,9.0,5.0,7.0,4.0,13.0,9.0,8.0,6.0,7.0,6.0,7.0,5.0,14.0,9.0,16.0,7.0,13.0,18.0,14.0,4.0,13.0,3.0,14.0,6.0,12.0,5.0,15.0,18.0,13.0,4.0,14.0,4.0,13.0,5.0,8.0,5.0,13.0,5.0,14.0,21.0,22.0,4.0,12.0,26.0,38.0,1.0,1.9,39.0,4.0,0.0,12.0,1.0,30.0,7.0,34.0,3.0,32.0,2.0,22.0,4.0,7.0,53.0,9.0,39.0,26.0,34.0,16.0,28.0,56.0,27.0,6.0,32.0,2.0,26.0,7.0,27.0,17.0,34.0,9.0,32.0,41.0,5.0,18.0,18.0,20.0,3.0,25.0,2.0,38.0,3.0,37.0,5.0,9.0,35.0,23.0,16.0,51.0,4.0,19.0,33.0,2.9,10.0,2.0,1.0,60.0,0.0,55.0,47.0,0.0,0.0,0.0,0.3,11.0,2.0,30.0,67.3,152.0,205.0,0.7,0.4,3.2,0.0,1.2,0.8,1.1,1.2,0.0,0.8,2.0,2.0,4.0,0.0,1.2,0.8,0.9,1.3,1.0,0.3,1.8,2.0,6.6
20/11/2023,33.82,5766,0,0,0.35,0,100.95,74.91,22.76,21.06,64.92,49.29,1.64,1.09,2.38,2.25,11,14.4,12.8,1.8,0.8,0.9,13.8,8.4,1.9,4.8,0.0,60.2,9.0,15.0,2.0,0.3,2.7,0.4,6.9,4.4,3.2,7.8,1.1,2.3,2.3,8.4,22.0,16.0,0.0,0.9,15.0,0.0,31.0,26.0,66.0,11.0,25.0,9.0,0.8,0.9,1.3,0.8,0.9,1.3,43.4,40.6,16.9,51.3,34.9,49.0,37.3,6.0,2.1,15.6,447.5,453.5,759.0,1.5,1.1,82.8,78.8,50.6,44.5,2.1,6.2,32.8,52.2,29.1,57.9,338.9,77.4,48.6,61.9,56.6,62.8,20.8,42.6,28.6,23.1,22.2,18.2,20.2,16.0,33.8,82.9,19.7,13.7,16.1,20.3,70.1,34.2,32.0,26.4,78.1,277.0,82.8,5.0,28.0,26.0,0.0,0.0,53.0,13.0,10.0,16.0,8.0,31.0,8.0,11.0,9.0,18.0,8.0,10.0,6.0,10.0,7.0,12.0,9.0,20.0,11.0,11.0,9.0,18.0,11.0,13.0,9.0,14.0,10.0,18.0,9.0,17.0,11.0,38.0,8.0,10.0,9.0,10.0,8.0,7.0,8.0,7.0,9.0,8.0,10.0,26.0,20.0,6.0,10.0,25.0,39.0,1.0,125.7,45.0,7.0,0.0,13.0,27.0,43.0,35.0,62.0,27.0,39.0,17.0,34.0,25.0,12.0,64.0,11.0,49.0,37.0,50.0,17.0,58.0,57.0,56.0,9.0,75.0,2.0,64.0,10.0,62.0,23.0,68.0,14.0,64.0,65.0,24.0,24.0,38.0,29.0,23.0,33.0,23.0,45.0,27.0,46.0,32.0,12.0,64.0,25.0,32.0,60.0,15.0,19.0,30.0,4.8,33.0,1.0,1.0,68.0,0.0,66.0,46.0,0.0,0.0,0.0,6.2,12.0,3.0,50.0,67.5,157.0,204.0,0.7,0.4,3.6,0.0,1.2,0.9,1.3,1.3,0.0,1.5,9.0,12.5,5.9,0.0,1.2,0.8,0.9,1.3,1.6,1.0,1.8,2.0,6.7
